"","State","Year","Period","AOD","Post","Tr_State","DiD","DDD","Period_Post","log_AOD","Tr_State_Period","Rainfall_June","RainyDays_June","Rainfall_May","RainyDays_May","Rainfall_P1","RainyDays_P1","Rainfall_P2","RainyDays_P2","Temp_June","Temp_May","Temp_P1","Temp_P2","Rainfall_P","Temp_P","Time_To_Treatment","Log_Rainfall_P","Log_Temp_P","Log_AOD","GSDP","AgGDP","Population","SoD","RiceT","RiceK"
"151","Haryana",2002,0,0.389674127,0,1,0,0,0,-0.942444460938011,0,36.445160625,30,23.520311488,27,6.744081405,38,4.13391997,38,306.744965,307.127704516129,299.734333658537,295.886244634146,6.744081405,299.734333658537,-7,1.90866529135624,5.70289652784966,-0.942444460938011,NA,NA,NA,NA,"905.66","905.66"
"152","Haryana",2002,1,0.707672636,0,1,0,0,0,-0.345773670749406,1,36.445160625,30,23.520311488,27,6.744081405,38,4.13391997,38,306.744965,307.127704516129,299.734333658537,295.886244634146,4.13391997,295.886244634146,-7,1.41922610209783,5.68997507179013,-0.345773670749406,NA,NA,NA,NA,"905.66","905.66"
"153","Haryana",2003,0,0.484178559,0,1,0,0,0,-0.725301516747348,0,51.208851441,29,13.88724978,28,13.017617986,38,2.851723195,33,307.382062,305.413791935484,299.304435121951,295.193837317073,13.017617986,299.304435121951,-6,2.56630366965894,5.70146123306477,-0.725301516747348,NA,NA,NA,NA,"1015.19","1015.19"
"154","Haryana",2003,1,0.65114069,0,1,0,0,0,-0.429029546451488,1,51.208851441,29,13.88724978,28,13.017617986,38,2.851723195,33,307.382062,305.413791935484,299.304435121951,295.193837317073,2.851723195,295.193837317073,-6,1.04792344139015,5.68763221621123,-0.429029546451488,NA,NA,NA,NA,"1015.19","1015.19"
"155","Haryana",2004,1,0.730778396,0,1,0,0,0,-0.313645017038954,1,48.084241387,30,8.128779114,25,1.173340452,25,12.916471808,27,305.20217,306.031651935484,301.674222195122,294.485744146341,12.916471808,294.485744146341,-5,2.5585033811852,5.68523059494661,-0.313645017038954,9579512,2097146,NA,109,"1024.24","1024.24"
"156","Haryana",2004,0,0.519782796,0,1,0,0,0,-0.654344254667609,0,48.084241387,30,8.128779114,25,1.173340452,25,12.916471808,27,305.20217,306.031651935484,301.674222195122,294.485744146341,1.173340452,301.674222195122,-5,0.159854767968946,5.70934770066885,-0.654344254667609,9579512,2097146,NA,109,"1024.24","1024.24"
"157","Haryana",2005,1,0.628903762,0,1,0,0,0,-0.463777035577459,1,71.438779048,30,17.666346278,30,13.430523323,37,1.212182758,22,307.509194,305.199137096774,298.717042682927,295.411066097561,1.212182758,295.411066097561,-4,0.192422666708431,5.68836783079562,-0.463777035577459,10460779,2175379,NA,NA,"1046.61","1046.61"
"158","Haryana",2005,0,0.405398844,0,1,0,0,0,-0.90288389647299,0,71.438779048,30,17.666346278,30,13.430523323,37,1.212182758,22,307.509194,305.199137096774,298.717042682927,295.411066097561,13.430523323,298.717042682927,-4,2.59752997649227,5.69949677978099,-0.90288389647299,10460779,2175379,NA,NA,"1046.61","1046.61"
"159","Haryana",2006,1,0.93356739,0,1,0,0,0,-0.0687421279257458,1,63.191223558,30,21.101068453,31,30.526993079,41,13.041489954,40,305.495519,306.629503225806,298.209731219512,296.498544878049,13.041489954,296.498544878049,-3,2.56813581024737,5.69204231076317,-0.0687421279257458,11634434,2735729,23248,NA,"1042.06","1042.06"
"160","Haryana",2006,0,0.359712061,0,1,0,0,0,-1.02245139812266,0,63.191223558,30,21.101068453,31,30.526993079,41,13.041489954,40,305.495519,306.629503225806,298.209731219512,296.498544878049,30.526993079,298.209731219512,-3,3.41861131119858,5.69779703499575,-1.02245139812266,11634434,2735729,23248,NA,"1042.06","1042.06"
"161","Haryana",2007,0,0.363849366,0,1,0,0,0,-1.01101532666685,0,64.349882599,30,16.912284924,31,55.169480284,29,1.81653176,22,306.617780333333,306.044901290323,299.379103658537,296.124774390244,55.169480284,299.379103658537,-2,4.01040990697533,5.70171067549014,-1.01101532666685,12617076,3219437,NA,NA,"1072.57","1072.57"
"162","Haryana",2007,1,0.762447984,0,1,0,0,0,-0.271220990532422,1,64.349882599,30,16.912284924,31,55.169480284,29,1.81653176,22,306.617780333333,306.044901290323,299.379103658537,296.124774390244,1.81653176,296.124774390244,-2,0.596929056699133,5.69078090060527,-0.271220990532422,12617076,3219437,NA,NA,"1072.57","1072.57"
"163","Haryana",2008,1,0.858209243,0,1,0,0,0,-0.152907336265978,1,210.03085005,30,48.557376602,31,32.344166439,40,8.155410064,30,303.277900666667,304.172852903226,298.818844146341,296.662957804878,8.155410064,296.662957804878,-1,2.09868151856109,5.69259667219862,-0.152907336265978,13647794,4013723,NA,NA,"1211.17","1211.17"
"164","Haryana",2008,0,0.462144807,0,1,0,0,0,-0.771877001945971,0,210.03085005,30,48.557376602,31,32.344166439,40,8.155410064,30,303.277900666667,304.172852903226,298.818844146341,296.662957804878,32.344166439,298.818844146341,-1,3.47643367822555,5.69983751735556,-0.771877001945971,13647794,4013723,NA,NA,"1211.17","1211.17"
"165","Haryana",2009,1,0.786638666,1,1,1,1,1,-0.239986264331871,1,20.470306653,27,19.926702447,30,24.757991291,37,4.540492217,28,307.523005,305.747060967742,298.477801219512,295.40284195122,4.540492217,295.40284195122,0,1.51303542401788,5.68833999073895,-0.239986264331871,NA,NA,NA,NA,"1206.45","1206.45"
"166","Haryana",2009,0,0.410560773,0,1,1,0,0,-0.890231314762406,0,20.470306653,27,19.926702447,30,24.757991291,37,4.540492217,28,307.523005,305.747060967742,298.477801219512,295.40284195122,24.757991291,298.477801219512,0,3.20914831734447,5.69869556229341,-0.890231314762406,NA,NA,NA,NA,"1206.45","1206.45"
"167","Haryana",2010,1,0.876412712,1,1,1,1,1,-0.131918166573687,1,50.394558049,30,19.814043911,31,2.849606073,35,15.929398681,34,306.455672,307.509581290323,302.498839512195,296.100471219512,15.929398681,296.100471219512,1,2.76816637562632,5.69069882652645,-0.131918166573687,NA,NA,NA,NA,NA,NA
"168","Haryana",2010,0,0.484177671,1,1,1,0,0,-0.725303350783155,0,50.394558049,30,19.814043911,31,2.849606073,35,15.929398681,34,306.455672,307.509581290323,302.498839512195,296.100471219512,2.849606073,302.498839512195,1,1.04718076472729,5.71207744114022,-0.725303350783155,NA,NA,NA,NA,NA,NA
"169","Haryana",2011,0,0.409458643,1,1,1,0,0,-0.892919374684234,0,83.203377139,30,25.350381547,31,17.417097115,41,0.331833878,30,305.023532333333,305.766808387097,297.843198292683,296.139612926829,17.417097115,297.843198292683,2,2.85745231660825,5.69656716779811,-0.892919374684234,NA,NA,NA,NA,NA,NA
"170","Haryana",2011,1,0.763650873,1,1,1,1,1,-0.269644566772464,1,83.203377139,30,25.350381547,31,17.417097115,41,0.331833878,30,305.023532333333,305.766808387097,297.843198292683,296.139612926829,0.331833878,296.139612926829,2,-1.1031208027611,5.69083100841829,-0.269644566772464,NA,NA,NA,NA,NA,NA
"171","Haryana",2012,1,1.088302361,1,1,1,1,1,0.0846190151560996,1,5.880817606,29,3.324574237,31,14.776068944,41,7.324844085,34,308.469519333333,306.076236451613,297.82257,294.753035121951,7.324844085,294.753035121951,3,1.99127186935236,5.68613783663996,0.0846190151560996,NA,NA,NA,NA,NA,NA
"172","Haryana",2012,0,0.611196885,1,1,1,0,0,-0.492336137674227,0,5.880817606,29,3.324574237,31,14.776068944,41,7.324844085,34,308.469519333333,306.076236451613,297.82257,294.753035121951,14.776068944,297.82257,3,2.69300890883083,5.69649790649827,-0.492336137674227,NA,NA,NA,NA,NA,NA
"173","Haryana",2013,1,0.90606741,1,1,1,1,1,-0.0986415717334861,1,61.407792909,30,3.782578579,24,29.051386572,37,14.097386591,28,305.766304666667,306.427260645161,298.099514634146,294.77756804878,14.097386591,294.77756804878,4,2.645989432049,5.68622106531956,-0.0986415717334861,NA,NA,NA,NA,NA,NA
"174","Haryana",2013,0,0.448684418,1,1,1,0,0,-0.801435493592275,0,61.407792909,30,3.782578579,24,29.051386572,37,14.097386591,28,305.766304666667,306.427260645161,298.099514634146,294.77756804878,29.051386572,298.099514634146,4,3.36906621269242,5.6974273724846,-0.801435493592275,NA,NA,NA,NA,NA,NA
"175","Haryana",2014,1,0.916171101,1,1,1,1,1,-0.0875521402666479,1,20.949131298,25,16.189284777,31,53.366982712,40,9.107624377,28,307.807064666667,304.463096451613,296.904191219512,295.433548536585,9.107624377,295.433548536585,5,2.20911190635413,5.68844393350851,-0.0875521402666479,NA,NA,NA,NA,NA,NA
"176","Haryana",2014,0,0.390678288,1,1,1,0,0,-0.939870850515462,0,20.949131298,25,16.189284777,31,53.366982712,40,9.107624377,28,307.807064666667,304.463096451613,296.904191219512,295.433548536585,53.366982712,296.904191219512,5,3.97719225346568,5.69340949827335,-0.939870850515462,NA,NA,NA,NA,NA,NA
"177","Haryana",2015,0,0.439447155,1,1,1,0,0,-0.822237807994032,0,68.27139921,30,13.043101775,30,84.238504128,37,17.257871813,40,305.471294,306.179209032258,297.40070902439,296.602845121951,84.238504128,297.40070902439,6,4.4336521104031,5.69508041809984,-0.822237807994032,NA,NA,NA,NA,NA,NA
"178","Haryana",2015,1,0.999194582,1,1,1,1,1,-0.000805742523340358,1,68.27139921,30,13.043101775,30,84.238504128,37,17.257871813,40,305.471294,306.179209032258,297.40070902439,296.602845121951,17.257871813,296.602845121951,6,2.84826837637282,5.69239402211214,-0.000805742523340358,NA,NA,NA,NA,NA,NA
"179","Haryana",2016,0,0.419963634,1,1,1,0,0,-0.867587157167768,0,57.997921705,30,29.605543397,28,29.712593201,32,0.061568294,26,306.817086333333,306.334125806452,299.569203902439,296.401799512195,29.712593201,299.569203902439,7,3.39157096944202,5.70234545564692,-0.867587157167768,NA,NA,NA,NA,NA,NA
"180","Haryana",2016,1,0.970403843,1,1,1,1,1,-0.0300429611375497,1,57.997921705,30,29.605543397,28,29.712593201,32,0.061568294,26,306.817086333333,306.334125806452,299.569203902439,296.401799512195,0.061568294,296.401799512195,7,-2.7876082487424,5.69171596463223,-0.0300429611375497,NA,NA,NA,NA,NA,NA
"181","Himachal Pradesh",2002,0,0.219975017,0,0,0,0,0,-1.51424129816901,0,72.37226717,30,32.94534898,31,48.395498715,41,23.058661332,41,285.795936666667,282.59624516129,276.172658780488,275.988835609756,48.395498715,276.172658780488,-7,3.87940680764146,5.62102624541812,-1.51424129816901,NA,NA,NA,NA,"83.28","83.28"
"182","Himachal Pradesh",2002,1,0.163825935,0,0,0,0,0,-1.80895078676323,0,72.37226717,30,32.94534898,31,48.395498715,41,23.058661332,41,285.795936666667,282.59624516129,276.172658780488,275.988835609756,23.058661332,275.988835609756,-7,3.13804146163808,5.62036041420971,-1.80895078676323,NA,NA,NA,NA,"83.28","83.28"
"183","Himachal Pradesh",2003,0,0.228413111,0,0,0,0,0,-1.47659939917005,0,67.589537859,30,77.688302301,31,127.174916904,41,31.037849108,41,285.558692333333,279.909870322581,275.382301707317,276.246945853658,127.174916904,275.382301707317,-6,4.84556343730975,5.61816032027644,-1.47659939917005,NA,NA,NA,NA,"81.34","81.34"
"184","Himachal Pradesh",2003,1,0.133636902,0,0,0,0,0,-2.01262884344441,0,67.589537859,30,77.688302301,31,127.174916904,41,31.037849108,41,285.558692333333,279.909870322581,275.382301707317,276.246945853658,31.037849108,276.246945853658,-6,3.43520739871303,5.62129519703748,-2.01262884344441,NA,NA,NA,NA,"81.34","81.34"
"185","Himachal Pradesh",2004,1,0.1807584,0,0,0,0,0,-1.71059394599406,0,78.08687045,30,29.911312175,31,40.713895674,41,34.112855461,41,284.968138,281.983030645161,278.062147073171,272.392806585366,34.112855461,272.392806585366,-5,3.52967430623667,5.60724516638396,-1.71059394599406,2407658,474739,NA,30,"79.52","79.52"
"186","Himachal Pradesh",2004,0,0.345153654,0,0,0,0,0,-1.06376558718726,0,78.08687045,30,29.911312175,31,40.713895674,41,34.112855461,41,284.968138,281.983030645161,278.062147073171,272.392806585366,40.713895674,278.062147073171,-5,3.70656945123061,5.62784463932984,-1.06376558718726,2407658,474739,NA,30,"79.52","79.52"
"187","Himachal Pradesh",2005,1,0.141522608,0,0,0,0,0,-1.95529580080974,0,72.92486716,30,74.36720919,31,137.331352305,41,10.159270171,41,284.836729666667,280.413035483871,274.99297097561,275.974915853659,10.159270171,275.974915853659,-4,2.31838660600719,5.6203099769987,-1.95529580080974,2610733,514931,NA,NA,"79.37","79.37"
"188","Himachal Pradesh",2005,0,0.290580208,0,0,0,0,0,-1.23587563752944,0,72.92486716,30,74.36720919,31,137.331352305,41,10.159270171,41,284.836729666667,280.413035483871,274.99297097561,275.974915853659,137.331352305,274.99297097561,-4,4.92239663561378,5.61674553725121,-1.23587563752944,2610733,514931,NA,NA,"79.37","79.37"
"189","Himachal Pradesh",2006,1,0.207473395,0,0,0,0,0,-1.57275216439934,0,89.11188535,30,52.157638639,31,169.462037453,41,37.681837574,41,285.657918,283.367230322581,274.505100731707,276.597556829268,37.681837574,276.597556829268,-3,3.62917821640652,5.62256358632566,-1.57275216439934,2848059,507211,6471.5,NA,"79.22","79.22"
"190","Himachal Pradesh",2006,0,0.195750642,0,0,0,0,0,-1.63091366442312,0,89.11188535,30,52.157638639,31,169.462037453,41,37.681837574,41,285.657918,283.367230322581,274.505100731707,276.597556829268,169.462037453,274.505100731707,-3,5.13262893390706,5.61496984267752,-1.63091366442312,2848059,507211,6471.5,NA,"79.22","79.22"
"191","Himachal Pradesh",2007,0,0.225280881,0,0,0,0,0,-1.49040729533119,0,114.226411955,30,57.83049568,31,159.445686507,41,12.348335562,40,287.118566333333,283.017718387097,279.093873414634,276.505778780488,159.445686507,279.093873414634,-2,5.07170334076653,5.63154818908183,-1.49040729533119,3091673,582478,NA,NA,"78.56","78.56"
"192","Himachal Pradesh",2007,1,0.187170959,0,0,0,0,0,-1.67573286052011,0,114.226411955,30,57.83049568,31,159.445686507,41,12.348335562,40,287.118566333333,283.017718387097,279.093873414634,276.505778780488,12.348335562,276.505778780488,-2,2.51352128168369,5.62223172049259,-1.67573286052011,3091673,582478,NA,NA,"78.56","78.56"
"193","Himachal Pradesh",2008,1,0.187607736,0,0,0,0,0,-1.67340200658645,0,217.0888706,30,56.816812162,31,103.423159873,41,27.500859649,38,286.804224333333,281.69738483871,275.536881463415,275.997024878049,27.500859649,275.997024878049,-1,3.31421726414758,5.62039008623169,-1.67340200658645,3321011,607806,NA,NA,"77.72","77.72"
"194","Himachal Pradesh",2008,0,0.266911133,0,0,0,0,0,-1.32083951118981,0,217.0888706,30,56.816812162,31,103.423159873,41,27.500859649,38,286.804224333333,281.69738483871,275.536881463415,275.997024878049,103.423159873,275.536881463415,-1,4.63882892029169,5.61872149064362,-1.32083951118981,3321011,607806,NA,NA,"77.72","77.72"
"195","Himachal Pradesh",2009,1,0.146526161,1,0,0,0,1,-1.9205512930885,0,39.155630271,30,53.673873835,31,102.913269046,40,70.521376465,41,285.095582,281.102469354839,275.194401463415,274.728128536585,70.521376465,274.728128536585,0,4.25591587612818,5.61578198515271,-1.9205512930885,NA,NA,NA,NA,"76.19","76.19"
"196","Himachal Pradesh",2009,0,0.205558285,0,0,0,0,0,-1.58202565995576,0,39.155630271,30,53.673873835,31,102.913269046,40,70.521376465,41,285.095582,281.102469354839,275.194401463415,274.728128536585,102.913269046,275.194401463415,0,4.63388658541091,5.61747776233269,-1.58202565995576,NA,NA,NA,NA,"76.19","76.19"
"197","Himachal Pradesh",2010,1,0.137076396,1,0,0,0,1,-1.98721687353816,0,105.65856282,30,88.721178686,31,57.320225928,41,41.318201641,41,284.066598666667,282.600691935484,278.344962439024,274.498181463415,41.318201641,274.498181463415,1,3.72130312057922,5.61494463602205,-1.98721687353816,NA,NA,NA,NA,NA,NA
"198","Himachal Pradesh",2010,0,0.25577052,1,0,0,0,0,-1.36347464276492,0,105.65856282,30,88.721178686,31,57.320225928,41,41.318201641,41,284.066598666667,282.600691935484,278.344962439024,274.498181463415,57.320225928,278.344962439024,1,4.04865354447349,5.62886121652799,-1.36347464276492,NA,NA,NA,NA,NA,NA
"199","Himachal Pradesh",2011,0,0.193086634,1,0,0,0,0,-1.6446163099651,0,120.310978886,30,35.525204884,31,156.734345648,41,20.148464632,41,284.958048333333,282.917865806452,274.655809512195,276.633408780488,156.734345648,274.655809512195,2,5.05455230625154,5.61551871198507,-1.6446163099651,NA,NA,NA,NA,NA,NA
"200","Himachal Pradesh",2011,1,0.156991326,1,0,0,0,1,-1.85156472356772,0,120.310978886,30,35.525204884,31,156.734345648,41,20.148464632,41,284.958048333333,282.917865806452,274.655809512195,276.633408780488,20.148464632,276.633408780488,2,3.00312808856648,5.62269319566967,-1.85156472356772,NA,NA,NA,NA,NA,NA
"201","Himachal Pradesh",2012,1,0.15382097,1,0,0,0,1,-1.87196588530108,0,39.93626533,30,32.383071367,31,84.318645407,41,16.375034833,41,285.578446666667,281.395780645161,274.937553902439,275.391316585366,16.375034833,275.391316585366,3,2.79575790872516,5.61819305560635,-1.87196588530108,NA,NA,NA,NA,NA,NA
"202","Himachal Pradesh",2012,0,0.313511102,1,0,0,0,0,-1.15992050645804,0,39.93626533,30,32.383071367,31,84.318645407,41,16.375034833,41,285.578446666667,281.395780645161,274.937553902439,275.391316585366,84.318645407,274.937553902439,3,4.43460301975651,5.61654399516235,-1.15992050645804,NA,NA,NA,NA,NA,NA
"203","Himachal Pradesh",2013,1,0.164819771,1,0,0,0,1,-1.80290269904236,0,240.18008075,30,40.138741272,31,84.585411331,41,48.413514571,41,285.532434,282.484595483871,275.302264146341,274.13946097561,48.413514571,274.13946097561,4,3.87977900141963,5.61363695856365,-1.80290269904236,NA,NA,NA,NA,NA,NA
"204","Himachal Pradesh",2013,0,0.218530835,1,0,0,0,0,-1.5208281531217,0,240.18008075,30,40.138741272,31,84.585411331,41,48.413514571,41,285.532434,282.484595483871,275.302264146341,274.13946097561,84.585411331,275.302264146341,4,4.43776180884621,5.61786963640222,-1.5208281531217,NA,NA,NA,NA,NA,NA
"205","Himachal Pradesh",2014,1,0.15001378,1,0,0,0,1,-1.8970281224387,0,58.918819101,30,72.5118569,31,183.174552458,40,29.994182139,41,285.421615333333,281.014632903226,274.229978780488,275.762444390244,29.994182139,275.762444390244,5,3.40100343415555,5.61953978636371,-1.8970281224387,NA,NA,NA,NA,NA,NA
"206","Himachal Pradesh",2014,0,0.175204635,1,0,0,0,0,-1.74180064535033,0,58.918819101,30,72.5118569,31,183.174552458,40,29.994182139,41,285.421615333333,281.014632903226,274.229978780488,275.762444390244,183.174552458,274.229978780488,5,5.21043953679478,5.61396709295531,-1.74180064535033,NA,NA,NA,NA,NA,NA
"207","Himachal Pradesh",2015,0,0.227489589,1,0,0,0,0,-1.48065080427564,0,100.23884405,30,49.70686461,31,163.178383909,41,53.494784879,41,284.173145666667,282.092846129032,275.297952926829,275.86126804878,163.178383909,275.297952926829,6,5.09484398221954,5.61785397633025,-1.48065080427564,NA,NA,NA,NA,NA,NA
"208","Himachal Pradesh",2015,1,0.206045515,1,0,0,0,1,-1.57965818799572,0,100.23884405,30,49.70686461,31,163.178383909,41,53.494784879,41,284.173145666667,282.092846129032,275.297952926829,275.86126804878,53.494784879,275.86126804878,6,3.97958417025339,5.61989808734811,-1.57965818799572,NA,NA,NA,NA,NA,NA
"209","Himachal Pradesh",2016,0,0.194224339,1,0,0,0,0,-1.63874140142085,0,91.87823546,30,51.174565439,31,150.776778869,41,6.161385442,40,287.059796666667,283.050510645161,276.41173902439,277.765593170732,150.776778869,276.41173902439,7,5.01580045743691,5.62189156213632,-1.63874140142085,NA,NA,NA,NA,NA,NA
"210","Himachal Pradesh",2016,1,0.188170181,1,0,0,0,1,-1.67040850752989,0,91.87823546,30,51.174565439,31,150.776778869,41,6.161385442,40,287.059796666667,283.050510645161,276.41173902439,277.765593170732,6.161385442,277.765593170732,7,1.81830166167268,5.62677756797263,-1.67040850752989,NA,NA,NA,NA,NA,NA
"211","Jharkhand",2002,0,0.203999241,0,0,0,0,0,-1.58963900573308,0,306.95244316,30,73.981257456,31,17.058714614,41,43.067456915,36,302.203476666667,303.839486451613,301.02596195122,295.782402439024,17.058714614,301.02596195122,-7,2.83666119420737,5.70719651335899,-1.58963900573308,NA,NA,NA,NA,"1059.03","136.35"
"212","Jharkhand",2002,1,0.300948504,0,0,0,0,0,-1.20081611192612,0,306.95244316,30,73.981257456,31,17.058714614,41,43.067456915,36,302.203476666667,303.839486451613,301.02596195122,295.782402439024,43.067456915,295.782402439024,-7,3.76276765193155,5.6896240570906,-1.20081611192612,NA,NA,NA,NA,"1059.03","136.35"
"213","Jharkhand",2003,0,0.271539015,0,0,0,0,0,-1.30364944827478,0,257.829672492,30,23.731865862,29,55.230991314,40,127.861999094,40,303.087826666667,304.65197516129,300.342133658537,296.235402682927,55.230991314,300.342133658537,-6,4.01152423258417,5.70492227037066,-1.30364944827478,NA,NA,NA,NA,"2051.74","614.15"
"214","Jharkhand",2003,1,0.312855858,0,0,0,0,0,-1.16201271208465,0,257.829672492,30,23.731865862,29,55.230991314,40,127.861999094,40,303.087826666667,304.65197516129,300.342133658537,296.235402682927,127.861999094,296.235402682927,-6,4.85095155023904,5.69115441759123,-1.16201271208465,NA,NA,NA,NA,"2051.74","614.15"
"215","Jharkhand",2004,1,0.34566469,0,0,0,0,0,-1.06228607785558,0,221.00593267,30,24.164924294,30,10.281328978,34,17.710369055,28,301.987354333333,304.918543870968,302.159497317073,295.237974634146,17.710369055,295.237974634146,-5,2.87415029036926,5.68778172481243,-1.06228607785558,5975772,679460,NA,21,"1134.23","153.62"
"216","Jharkhand",2004,0,0.304904489,0,0,0,0,0,-1.18775670223635,0,221.00593267,30,24.164924294,30,10.281328978,34,17.710369055,28,301.987354333333,304.918543870968,302.159497317073,295.237974634146,10.281328978,302.159497317073,-5,2.3303295296869,5.71095501477121,-1.18775670223635,5975772,679460,NA,21,"1134.23","153.62"
"217","Jharkhand",2005,1,0.291346103,0,0,0,0,0,-1.23324336114752,0,170.269695287,30,26.487318944,29,30.93384412,38,130.502636195,28,305.305754666667,304.565577741935,300.716861951219,295.475224878049,130.502636195,295.475224878049,-4,4.87139342728669,5.68858499197103,-1.23324336114752,5784841,736560,NA,NA,"1104.12","149.37"
"218","Jharkhand",2005,0,0.270054253,0,0,0,0,0,-1.30913240313187,0,170.269695287,30,26.487318944,29,30.93384412,38,130.502636195,28,305.305754666667,304.565577741935,300.716861951219,295.475224878049,30.93384412,300.716861951219,-4,3.43185086348772,5.70616916408316,-1.30913240313187,5784841,736560,NA,NA,"1104.12","149.37"
"219","Jharkhand",2006,1,0.357804109,0,0,0,0,0,-1.02776962390415,0,192.89622176,30,104.65546956,31,36.409658602,41,30.250135658,36,302.226829333333,302.928232258064,300.387635365854,296.493612682927,30.250135658,296.493612682927,-3,3.40950066902878,5.69202567582101,-1.02776962390415,5922572,865457,29967,NA,"1179.21","183.64"
"220","Jharkhand",2006,0,0.22168868,0,0,0,0,0,-1.50648122365446,0,192.89622176,30,104.65546956,31,36.409658602,41,30.250135658,36,302.226829333333,302.928232258064,300.387635365854,296.493612682927,36.409658602,300.387635365854,-3,3.59483408565341,5.70507375847646,-1.50648122365446,5922572,865457,29967,NA,"1179.21","183.64"
"221","Jharkhand",2007,0,0.237690208,0,0,0,0,0,-1.43678710024786,0,210.839019839,30,49.92063503,31,38.198648244,27,24.537225621,37,302.942234333333,303.675518387097,300.300166829268,296.298870487805,38.198648244,300.300166829268,-2,3.6428001287037,5.70478253053115,-1.43678710024786,7137711,993415,NA,NA,"1198.06","183.31"
"222","Jharkhand",2007,1,0.38791617,0,0,0,0,0,-0.946966019403506,0,210.839019839,30,49.92063503,31,38.198648244,27,24.537225621,37,302.942234333333,303.675518387097,300.300166829268,296.298870487805,24.537225621,296.298870487805,-2,3.20019137751255,5.69136864251625,-0.946966019403506,7137711,993415,NA,NA,"1198.06","183.31"
"223","Jharkhand",2008,1,0.419193265,0,0,0,0,0,-0.869423212421163,0,403.4709773,30,44.185959316,31,23.851418695,32,3.245327235,37,300.770324,304.026815806452,300.54537,296.796148292683,3.245327235,296.796148292683,-1,1.17721618790689,5.69304553375849,-0.869423212421163,7012946,1242345,NA,NA,"1196.87","188.44"
"224","Jharkhand",2008,0,0.302845265,0,0,0,0,0,-1.19453328048011,0,403.4709773,30,44.185959316,31,23.851418695,32,3.245327235,37,300.770324,304.026815806452,300.54537,296.796148292683,23.851418695,300.54537,-1,3.17184369963233,5.70559872427584,-1.19453328048011,7012946,1242345,NA,NA,"1196.87","188.44"
"225","Jharkhand",2009,1,0.343608312,1,0,0,0,1,-1.06825289824496,0,74.542884582,30,129.397466931,30,8.97707884100001,40,26.702166697,26,304.920928666667,303.444951612903,301.460566829268,296.447466585366,26.702166697,296.447466585366,0,3.28474471181412,5.69187002427563,-1.06825289824496,NA,NA,NA,NA,"825.79","0"
"226","Jharkhand",2009,0,0.262993481,0,0,0,0,0,-1.33562603418382,0,74.542884582,30,129.397466931,30,8.97707884100001,40,26.702166697,26,304.920928666667,303.444951612903,301.460566829268,296.447466585366,8.97707884100001,301.460566829268,0,2.19467453329141,5.70863921766081,-1.33562603418382,NA,NA,NA,NA,"825.79","0"
"227","Jharkhand",2010,1,0.373409323,1,0,0,0,1,-0.985080080323325,0,144.716142661,30,51.573935967,31,6.251436402,34,57.442912774,41,304.495138666667,304.667813225806,303.802998292683,297.436195609756,57.442912774,297.436195609756,1,4.05079163330803,5.69519973344538,-0.985080080323325,NA,NA,NA,NA,NA,NA
"228","Jharkhand",2010,0,0.31961968,1,0,0,0,0,-1.14062349001459,0,144.716142661,30,51.573935967,31,6.251436402,34,57.442912774,41,304.495138666667,304.667813225806,303.802998292683,297.436195609756,6.251436402,303.802998292683,1,1.83281126166275,5.71637945941081,-1.14062349001459,NA,NA,NA,NA,NA,NA
"229","Jharkhand",2011,0,0.303343915,1,0,0,0,0,-1.19288808413242,0,397.99029784,30,55.058891366,31,32.142300088,41,22.702343825,36,302.023938333333,303.835520645161,300.545069268293,296.213382926829,32.142300088,300.545069268293,2,3.47017292240337,5.70559772365535,-1.19288808413242,NA,NA,NA,NA,NA,NA
"230","Jharkhand",2011,1,0.608047319,1,0,0,0,1,-0.497502572741726,0,397.99029784,30,55.058891366,31,32.142300088,41,22.702343825,36,302.023938333333,303.835520645161,300.545069268293,296.213382926829,22.702343825,296.213382926829,2,3.12246817135986,5.69108008287524,-0.497502572741726,NA,NA,NA,NA,NA,NA
"231","Jharkhand",2012,1,0.488655594,1,0,0,0,1,-0.716097344396247,0,147.281764322,30,11.88091412,31,15.454741453,41,61.607420243,32,305.322601333333,305.760232258064,300.46019804878,295.469574390244,61.607420243,295.469574390244,3,4.12078232177519,5.6885658683987,-0.716097344396247,NA,NA,NA,NA,NA,NA
"232","Jharkhand",2012,0,0.319213805,1,0,0,0,0,-1.14189416559482,0,147.281764322,30,11.88091412,31,15.454741453,41,61.607420243,32,305.322601333333,305.760232258064,300.46019804878,295.469574390244,15.454741453,300.46019804878,3,2.73791584642441,5.70531529278596,-1.14189416559482,NA,NA,NA,NA,NA,NA
"233","Jharkhand",2013,1,0.515182782,1,0,0,0,1,-0.663233524781511,0,216.84500834,30,90.058094425,31,27.158002152,33,124.480440328,30,301.785475,304.416383870968,301.019196341463,295.333537073171,124.480440328,295.333537073171,4,4.82414859776316,5.68810535180074,-0.663233524781511,NA,NA,NA,NA,NA,NA
"234","Jharkhand",2013,0,0.29008504,1,0,0,0,0,-1.23758115760916,0,216.84500834,30,90.058094425,31,27.158002152,33,124.480440328,30,301.785475,304.416383870968,301.019196341463,295.333537073171,27.158002152,301.019196341463,4,3.3016717415166,5.70717403793613,-1.23758115760916,NA,NA,NA,NA,NA,NA
